"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","perceptual_distance"
"D17","D57","love","peace",0.00670721645249767,"love_peace_D17_D57","values",0.858955640381557
"D17","D57","greed","peace",0.295789974821808,"greed_peace_D17_D57","values",0.858955640381557
"D17","D57","evil","greed",0.23927309039389,"evil_greed_D17_D57","values",0.858955640381557
"D17","D57","evil","love",0.0611426871644528,"evil_love_D17_D57","values",0.858955640381557
"D17","D64","evil","greed",0.0617056277813812,"evil_greed_D17_D64","values",1.86434170383445
"D17","D64","evil","justice",0.110914507364439,"evil_justice_D17_D64","values",1.86434170383445
"D17","D64","greed","love",0.233216420527839,"greed_love_D17_D64","values",1.86434170383445
"D17","D64","justice","peace",0.0834215668367493,"justice_peace_D17_D64","values",1.86434170383445
"D17","D64","evil","peace",0.197982395189579,"evil_peace_D17_D64","values",1.86434170383445
"D17","D64","greed","justice",0.0500686679345028,"greed_justice_D17_D64","values",1.86434170383445
"D17","D64","evil","love",0.291300487157923,"evil_love_D17_D64","values",1.86434170383445
"D17","D64","justice","love",0.182770247729509,"justice_love_D17_D64","values",1.86434170383445
"D17","D64","love","peace",0.10760415871593,"love_peace_D17_D64","values",1.86434170383445
"D17","D64","greed","peace",0.13588149248646,"greed_peace_D17_D64","values",1.86434170383445
"D17","D65","justice","love",0.070881726647749,"justice_love_D17_D65","values",1.35966026470016
"D17","D65","evil","greed",0.0641465462051289,"evil_greed_D17_D65","values",1.35966026470016
"D17","D65","greed","love",0.109462625223055,"greed_love_D17_D65","values",1.35966026470016
"D17","D65","evil","love",0.172209434789388,"evil_love_D17_D65","values",1.35966026470016
"D17","D65","greed","peace",0.0785032005488539,"greed_peace_D17_D65","values",1.35966026470016
"D17","D65","love","peace",0.18632438971262,"love_peace_D17_D65","values",1.35966026470016
"D17","D65","evil","peace",0.0143159034967955,"evil_peace_D17_D65","values",1.35966026470016
"D17","D65","greed","justice",0.0380086829835493,"greed_justice_D17_D65","values",1.35966026470016
"D17","D65","justice","peace",0.115544660521857,"justice_peace_D17_D65","values",1.35966026470016
"D17","D65","evil","justice",0.101344643735046,"evil_justice_D17_D65","values",1.35966026470016
"D17","D74","evil","greed",0.148114200585528,"evil_greed_D17_D74","values",2.52458891238229
"D17","D74","evil","peace",0.0729121523137657,"evil_peace_D17_D74","values",2.52458891238229
"D17","D74","evil","love",0.176574334121528,"evil_love_D17_D74","values",2.52458891238229
"D17","D74","justice","peace",0.202997627710345,"justice_peace_D17_D74","values",2.52458891238229
"D17","D74","greed","love",0.328532534820217,"greed_love_D17_D74","values",2.52458891238229
"D17","D74","justice","love",0.106600892720333,"justice_love_D17_D74","values",2.52458891238229
"D17","D74","evil","justice",0.274090724565423,"evil_justice_D17_D74","values",2.52458891238229
"D17","D74","love","peace",0.10257374812825,"love_peace_D17_D74","values",2.52458891238229
"D17","D74","greed","peace",0.221648436668343,"greed_peace_D17_D74","values",2.52458891238229
"D17","D74","greed","justice",0.420922261651305,"greed_justice_D17_D74","values",2.52458891238229
"D17","D76","justice","love",0.0233085940146578,"justice_love_D17_D76","values",1.03132811221961
"D17","D76","evil","peace",0.0594646281081537,"evil_peace_D17_D76","values",1.03132811221961
"D17","D76","justice","peace",0.0297909480303376,"justice_peace_D17_D76","values",1.03132811221961
"D17","D76","love","peace",0.053608663297441,"love_peace_D17_D76","values",1.03132811221961
"D17","D76","greed","love",0.113473560543354,"greed_love_D17_D76","values",1.03132811221961
"D17","D76","evil","justice",0.0295712126734871,"evil_justice_D17_D76","values",1.03132811221961
"D17","D76","evil","greed",0.118443499780595,"evil_greed_D17_D76","values",1.03132811221961
"D17","D76","evil","love",0.00667662221699988,"evil_love_D17_D76","values",1.03132811221961
"D17","D76","greed","justice",0.0889005527051545,"greed_justice_D17_D76","values",1.03132811221961
"D17","D76","greed","peace",0.0594573186940697,"greed_peace_D17_D76","values",1.03132811221961
"D17","D77","evil","greed",0.150931095622288,"evil_greed_D17_D77","values",0.5264853797633
"D17","D77","evil","peace",0.0947671478863126,"evil_peace_D17_D77","values",0.5264853797633
"D17","D77","greed","justice",0.0788134968139387,"greed_justice_D17_D77","values",0.5264853797633
"D17","D77","greed","peace",0.0574533933559329,"greed_peace_D17_D77","values",0.5264853797633
"D17","D77","greed","love",0.0958367419448921,"greed_love_D17_D77","values",0.5264853797633
"D17","D77","justice","love",0.0153830491601219,"justice_love_D17_D77","values",0.5264853797633
"D17","D77","justice","peace",0.0217587329581419,"justice_peace_D17_D77","values",0.5264853797633
"D17","D77","love","peace",0.0376828903409294,"love_peace_D17_D77","values",0.5264853797633
"D17","D77","evil","justice",0.0728400244596501,"evil_justice_D17_D77","values",0.5264853797633
"D17","D77","evil","love",0.0591302903443756,"evil_love_D17_D77","values",0.5264853797633
"D17","D78","evil","greed",0.057716717054322,"evil_greed_D17_D78","values",0.46344231759452
"D17","D78","evil","justice",0.131584162113746,"evil_justice_D17_D78","values",0.46344231759452
"D17","D78","evil","peace",0.0240451563817465,"evil_peace_D17_D78","values",0.46344231759452
"D17","D78","greed","love",0.316421603199052,"greed_love_D17_D78","values",0.46344231759452
"D17","D78","evil","love",0.367451716197662,"evil_love_D17_D78","values",0.46344231759452
"D17","D78","justice","love",0.240242988265534,"justice_love_D17_D78","values",0.46344231759452
"D17","D78","greed","justice",0.0755694514001186,"greed_justice_D17_D78","values",0.46344231759452
"D17","D78","justice","peace",0.154301993652819,"justice_peace_D17_D78","values",0.46344231759452
"D17","D78","love","peace",0.38702514142292,"love_peace_D17_D78","values",0.46344231759452
"D17","D78","greed","peace",0.0814737854148437,"greed_peace_D17_D78","values",0.46344231759452
"D17","D79","evil","greed",0.0408146556852425,"evil_greed_D17_D79","values",0.511707985268178
"D17","D79","evil","peace",0.0540143083862101,"evil_peace_D17_D79","values",0.511707985268178
"D17","D79","evil","love",0.210948279520965,"evil_love_D17_D79","values",0.511707985268178
"D17","D79","evil","justice",0.0447584584476233,"evil_justice_D17_D79","values",0.511707985268178
"D17","D79","greed","love",0.172275980441853,"greed_love_D17_D79","values",0.511707985268178
"D17","D79","greed","justice",0.0863694795674601,"greed_justice_D17_D79","values",0.511707985268178
"D17","D79","love","peace",0.160994130038568,"love_peace_D17_D79","values",0.511707985268178
"D17","D79","justice","love",0.257419979692946,"justice_love_D17_D79","values",0.511707985268178
"D17","D79","greed","peace",0.012970621589802,"greed_peace_D17_D79","values",0.511707985268178
"D17","D79","justice","peace",0.100098910229065,"justice_peace_D17_D79","values",0.511707985268178
"D17","D82","evil","justice",0.036815699079789,"evil_justice_D17_D82","values",0.58845688465526
"D17","D82","evil","greed",0.154410150956333,"evil_greed_D17_D82","values",0.58845688465526
"D17","D82","justice","love",0.156228232139596,"justice_love_D17_D82","values",0.58845688465526
"D17","D82","evil","peace",0.124552791811049,"evil_peace_D17_D82","values",0.58845688465526
"D17","D82","evil","love",0.191270676323986,"evil_love_D17_D82","values",0.58845688465526
"D17","D82","greed","peace",0.27444657121372,"greed_peace_D17_D82","values",0.58845688465526
"D17","D82","greed","justice",0.119115582486693,"greed_justice_D17_D82","values",0.58845688465526
"D17","D82","greed","love",0.0363557996717623,"greed_love_D17_D82","values",0.58845688465526
"D17","D82","justice","peace",0.161513738584946,"justice_peace_D17_D82","values",0.58845688465526
"D17","D82","love","peace",0.310606949113868,"love_peace_D17_D82","values",0.58845688465526
"D17","D83","evil","greed",0.0359066679516031,"evil_greed_D17_D83","values",0.885536915897186
"D17","D83","evil","love",0.116919294280128,"evil_love_D17_D83","values",0.885536915897186
"D17","D83","evil","justice",0.0530580763897515,"evil_justice_D17_D83","values",0.885536915897186
"D17","D83","justice","love",0.17121116272605,"justice_love_D17_D83","values",0.885536915897186
"D17","D83","greed","peace",0.0329891862190257,"greed_peace_D17_D83","values",0.885536915897186
"D17","D83","greed","love",0.0816611245729046,"greed_love_D17_D83","values",0.885536915897186
"D17","D83","justice","peace",0.0571607114243478,"justice_peace_D17_D83","values",0.885536915897186
"D17","D83","greed","justice",0.0896370885972055,"greed_justice_D17_D83","values",0.885536915897186
"D17","D83","evil","peace",0.00336773886462094,"evil_peace_D17_D83","values",0.885536915897186
"D17","D83","love","peace",0.115086682708817,"love_peace_D17_D83","values",0.885536915897186
"D17","D84","evil","justice",0.0027949018098814,"evil_justice_D17_D84","values",0.749913297212516
"D17","D84","evil","greed",0.0867974993011566,"evil_greed_D17_D84","values",0.749913297212516
"D17","D84","justice","love",0.0745890449359468,"justice_love_D17_D84","values",0.749913297212516
"D17","D84","evil","peace",0.214267434232591,"evil_peace_D17_D84","values",0.749913297212516
"D17","D84","evil","love",0.0769443585969969,"evil_love_D17_D84","values",0.749913297212516
"D17","D84","greed","peace",0.134123136174316,"greed_peace_D17_D84","values",0.749913297212516
"D17","D84","greed","justice",0.090191546112081,"greed_justice_D17_D84","values",0.749913297212516
"D17","D84","greed","love",0.166266342990836,"greed_love_D17_D84","values",0.749913297212516
"D17","D84","justice","peace",0.218266693109538,"justice_peace_D17_D84","values",0.749913297212516
"D17","D84","love","peace",0.291403650177104,"love_peace_D17_D84","values",0.749913297212516
"D17","D85","evil","greed",0.0792656822802473,"evil_greed_D17_D85","values",0.52385054325717
"D17","D85","greed","peace",0.0499456225909893,"greed_peace_D17_D85","values",0.52385054325717
"D17","D85","greed","love",0.0578692355253691,"greed_love_D17_D85","values",0.52385054325717
"D17","D85","evil","justice",0.207194871830378,"evil_justice_D17_D85","values",0.52385054325717
"D17","D85","greed","justice",0.13015214956221,"greed_justice_D17_D85","values",0.52385054325717
"D17","D85","evil","peace",0.129759090980364,"evil_peace_D17_D85","values",0.52385054325717
"D17","D85","evil","love",0.0235396932467404,"evil_love_D17_D85","values",0.52385054325717
"D17","D85","justice","peace",0.0825657037167062,"justice_peace_D17_D85","values",0.52385054325717
"D17","D85","justice","love",0.189835054963245,"justice_love_D17_D85","values",0.52385054325717
"D17","D85","love","peace",0.109645375743084,"love_peace_D17_D85","values",0.52385054325717
"D17","D87","evil","peace",0.365583340651805,"evil_peace_D17_D87","values",0.984663835539782
"D17","D87","evil","greed",0.148473989898434,"evil_greed_D17_D87","values",0.984663835539782
"D17","D87","evil","justice",0.120062177372376,"evil_justice_D17_D87","values",0.984663835539782
"D17","D87","greed","love",0.0296896469358896,"greed_love_D17_D87","values",0.984663835539782
"D17","D87","evil","love",0.180166626669511,"evil_love_D17_D87","values",0.984663835539782
"D17","D87","justice","love",0.0577717287474167,"justice_love_D17_D87","values",0.984663835539782
"D17","D87","greed","justice",0.0278319571987722,"greed_justice_D17_D87","values",0.984663835539782
"D17","D87","greed","peace",0.224364582450858,"greed_peace_D17_D87","values",0.984663835539782
"D17","D87","justice","peace",0.250010253693416,"justice_peace_D17_D87","values",0.984663835539782
"D17","D87","love","peace",0.199092017694499,"love_peace_D17_D87","values",0.984663835539782
"D17","D92","evil","greed",0.0357529723202543,"evil_greed_D17_D92","values",1.10417214425473
"D17","D92","greed","love",0.00836876786821478,"greed_love_D17_D92","values",1.10417214425473
"D17","D92","justice","peace",0.142060378414465,"justice_peace_D17_D92","values",1.10417214425473
"D17","D92","evil","peace",0.329124974519158,"evil_peace_D17_D92","values",1.10417214425473
"D17","D92","justice","love",0.154420604219569,"justice_love_D17_D92","values",1.10417214425473
"D17","D92","evil","love",0.0444176054738446,"evil_love_D17_D92","values",1.10417214425473
"D17","D92","evil","justice",0.196714929609601,"evil_justice_D17_D92","values",1.10417214425473
"D17","D92","love","peace",0.290295072772488,"love_peace_D17_D92","values",1.10417214425473
"D17","D92","greed","peace",0.29573238771886,"greed_peace_D17_D92","values",1.10417214425473
"D17","D92","greed","justice",0.161347813452477,"greed_justice_D17_D92","values",1.10417214425473
"D17","D94","evil","greed",0.0459200685516313,"evil_greed_D17_D94","values",2.33951354671312
"D17","D94","evil","justice",0.357302647899655,"evil_justice_D17_D94","values",2.33951354671312
"D17","D94","greed","justice",0.308725843114053,"greed_justice_D17_D94","values",2.33951354671312
"D17","D94","greed","love",0.261027563426516,"greed_love_D17_D94","values",2.33951354671312
"D17","D94","evil","peace",0.53085625728757,"evil_peace_D17_D94","values",2.33951354671312
"D17","D94","justice","love",0.0538037851676283,"justice_love_D17_D94","values",2.33951354671312
"D17","D94","greed","peace",0.484346377718922,"greed_peace_D17_D94","values",2.33951354671312
"D17","D94","evil","love",0.310308902270897,"evil_love_D17_D94","values",2.33951354671312
"D17","D94","love","peace",0.249312855705233,"love_peace_D17_D94","values",2.33951354671312
"D17","D94","justice","peace",0.195136102200156,"justice_peace_D17_D94","values",2.33951354671312
"D18","D1","greed","love",0.057949971139668,"greed_love_D18_D1","values",1.15075981390269
"D18","D1","evil","peace",0.183126897065421,"evil_peace_D18_D1","values",1.15075981390269
"D18","D1","greed","justice",0.200627127583388,"greed_justice_D18_D1","values",1.15075981390269
"D18","D1","evil","greed",0.161198183318348,"evil_greed_D18_D1","values",1.15075981390269
"D18","D1","evil","justice",0.0434110035521824,"evil_justice_D18_D1","values",1.15075981390269
"D18","D1","justice","peace",0.137431766187853,"justice_peace_D18_D1","values",1.15075981390269
"D18","D1","greed","peace",0.335342258782476,"greed_peace_D18_D1","values",1.15075981390269
"D18","D1","evil","love",0.108575337825921,"evil_love_D18_D1","values",1.15075981390269
"D18","D1","love","peace",0.291530757247131,"love_peace_D18_D1","values",1.15075981390269
"D18","D1","justice","love",0.150556863087695,"justice_love_D18_D1","values",1.15075981390269
"D18","D101","evil","greed",0.248912753922903,"evil_greed_D18_D101","values",1.59279074450421
"D18","D101","greed","love",0.0856462952214427,"greed_love_D18_D101","values",1.59279074450421
